주소,공원_요소명,공원_거리 (m),기관명_요소명,기관명_거리 (m),역명_요소명,역명_거리 (m),정류장명_요소명,정류장명_거리 (m),주차장_요소명,주차장_거리 (m),초등학교명,초등학교 거리,중학교명,중학교 거리,고등학교명,고등학교 거리
서울특별시 금천구 범안로17길 55,감로천생태공원(관악산),1284,경희참한의원,194,가산디지털단지,1583,진도아파트,187,공유) 02-50구역(구),73,서울두산초등학교,269,가산중학교,95,진성고등학교,1471
서울특별시 금천구 범안로21길 28,감로천생태공원(관악산),1030,금천대윤정형외과의원,79,가산디지털단지,1864,홈플러스금천점,153,가산중앞(구),194,서울독산초등학교,361,가산중학교,217,독산고등학교,1588
서울특별시 금천구 벚꽃로 40,금천체육공원(관악산),1650,상봉동틀이치과의원,213,가산디지털단지,2436,롯데캐슬1차서문.해가든아파트,64,공유) 03-04구역(구),554,서울금나래초등학교,350,안천중학교,491,운산고등학교,1066
서울특별시 금천구 벚꽃로12길 19,감로천생태공원(관악산),1548,생기한의원,241,가산디지털단지,1874,독산역,358,독산동 금천교 공영주차장(시),219,서울두산초등학교,286,가산중학교,500,운산고등학교,1385
서울특별시 금천구 벚꽃로24길 2,감로천생태공원(관악산),1920,가산테라치과의원,281,가산디지털단지,849,구로세관,169,LG텔레콤(구),122,서울두산초등학교,754,세일중학교,772,진성고등학교,984
서울특별시 금천구 벚꽃로56길 190,만수천공원(관악산),1912,김부랑치과의원,77,가산디지털단지,540,디지털단지오거리.가산파출소,13,공유) 01-53구역(구),79,서울구로남초등학교,539,세일중학교,801,진성고등학교,1533
서울특별시 금천구 서부샛길 216,감로천생태공원(관악산),1880,매일36.5의원,226,가산디지털단지,1842,독산역,234,가산동 금천교 공영주차장(시),186,하안남초등학교,322,안천중학교,531,진성고등학교,1128
서울특별시 금천구 시흥대로 117,금천폭포근린공원,251,카톨릭의원,162,가산디지털단지,4369,시흥유통상가.금천고,156,공유) 02-38구역(구),1288,서울백산초등학교,283,시흥중학교,236,금천고등학교,136
서울특별시 금천구 시흥대로 133-7,금천폭포근린공원,146,연세가정의원,184,가산디지털단지,4214,남서울힐스테이트.국립전통예술고,97,공유) 02-38구역(구),1155,서울백산초등학교,227,시흥중학교,206,금천고등학교,229
서울특별시 금천구 시흥대로 169,금천폭포근린공원,287,열린치과의원,29,가산디지털단지,3889,박미삼거리.국립전통예술중고(중),44,공유) 02-38구역(구),944,서울백산초등학교,358,문일중학교,310,문일고등학교,310
서울특별시 금천구 시흥대로100길 18,금천체육공원(관악산),1021,내강한의원,224,가산디지털단지,2346,말미고개.금천소방서(중),118,공유) 03-12구역(구),95,서울독산초등학교,254,가산중학교,693,문일고등학교,1624
서울특별시 금천구 시흥대로12길 23,금천폭포근린공원,857,한양의원,254,가산디지털단지,4977,기아대교앞교차로(경유),138,공유) 02-38구역(구),1821,서울금산초등학교,387,시흥중학교,791,금천고등학교,626
서울특별시 금천구 시흥대로136길 41,감로천생태공원(관악산),628,경희쉼터한의원,41,구로디지털단지,1434,독산동쌈지공원,151,공유) 04-00구역(구),319,서울문성초등학교,361,세일중학교,612,독산고등학교,945
서울특별시 금천구 시흥대로142길 47,만수천공원(관악산),619,원치과의원,59,구로디지털단지,1324,독산동남문시장,114,공유) 04-00구역(구),246,서울문성초등학교,301,세일중학교,608,독산고등학교,864
서울특별시 금천구 시흥대로145길 67,만수천공원(관악산),1336,마디엔신경외과의원,77,가산디지털단지,1146,구립가산도서관.두산위브아파트,95,공유) 01-63구역(구),49,서울가산초등학교,370,세일중학교,144,독산고등학교,1496
서울특별시 금천구 시흥대로145길 69,만수천공원(관악산),1344,마디엔신경외과의원,66,가산디지털단지,1136,구립가산도서관.두산위브아파트,104,공유) 01-63구역(구),38,서울가산초등학교,365,세일중학교,155,독산고등학교,1501
서울특별시 금천구 시흥대로145길 71,만수천공원(관악산),1352,마디엔신경외과의원,56,가산디지털단지,1126,구립가산도서관.두산위브아파트,114,공유) 01-63구역(구),27,서울가산초등학교,361,세일중학교,166,독산고등학교,1507
서울특별시 금천구 시흥대로148길 66,만수천공원(관악산),672,금천수의원,254,구로디지털단지,1019,독산3동주민센터,129,공유) 04-18구역(구),216,서울문성초등학교,251,문성중학교,572,독산고등학교,790
서울특별시 금천구 시흥대로149가길 26,만수천공원(관악산),1275,마디엔신경외과의원,164,구로디지털단지,1168,가산동주민센터.금천글로벌센터,206,가산동공영주차장(구),55,서울가산초등학교,227,세일중학교,202,독산고등학교,1405
서울특별시 금천구 시흥대로149가길 28,만수천공원(관악산),1285,마디엔신경외과의원,162,구로디지털단지,1163,가산동주민센터.금천글로벌센터,200,가산동공영주차장(구),57,서울가산초등학교,222,세일중학교,214,독산고등학교,1413
서울특별시 금천구 시흥대로149가길 30,만수천공원(관악산),1291,마디엔신경외과의원,164,구로디지털단지,1157,가산동주민센터.금천글로벌센터,197,가산동공영주차장(구),59,서울가산초등학교,215,세일중학교,225,독산고등학교,1417
서울특별시 금천구 시흥대로149가길 32,만수천공원(관악산),1299,연세로즈의원,164,가산디지털단지,1149,가산초등학교,191,가산동공영주차장(구),63,서울가산초등학교,210,세일중학교,235,독산고등학교,1422
서울특별시 금천구 시흥대로150길 77,만수천공원(관악산),724,금천수의원,110,구로디지털단지,855,독산3동주민센터,195,공유) 04-13구역(구),219,서울문성초등학교,375,문성중학교,574,독산고등학교,764
서울특별시 금천구 시흥대로151길 42,만수천공원(관악산),1137,성내과의원,135,구로디지털단지,1092,독산고개,201,가산동공영주차장(구),101,서울가산초등학교,199,세일중학교,231,독산고등학교,1262
서울특별시 금천구 시흥대로153길 57,만수천공원(관악산),1268,마디엔신경외과의원,199,구로디지털단지,1124,가산초등학교,173,가산동공영주차장(구),30,서울가산초등학교,183,세일중학교,241,독산고등학교,1388
서울특별시 금천구 시흥대로153길 61,만수천공원(관악산),1283,마디엔신경외과의원,182,구로디지털단지,1138,가산초등학교,182,가산동공영주차장(구),46,서울가산초등학교,197,세일중학교,237,독산고등학교,1405
서울특별시 금천구 시흥대로153길 68-10,만수천공원(관악산),1336,동인외과의원,136,가산디지털단지,1110,가산초등학교,145,가산동공영주차장(구),104,서울가산초등학교,182,세일중학교,300,독산고등학교,1446
서울특별시 금천구 시흥대로24길 50,금천폭포근린공원,681,한양의원,292,가산디지털단지,4855,금천(경유),325,공유) 02-38구역(구),1790,서울금산초등학교,84,시흥중학교,588,금천고등학교,441
서울특별시 금천구 시흥대로26길 10,금천폭포근린공원,575,다소담한의원,53,가산디지털단지,4702,시흥유통센터(중),119,공유) 02-38구역(구),1576,서울금산초등학교,339,시흥중학교,516,금천고등학교,350
서울특별시 금천구 시흥대로26길 65,금천폭포근린공원,622,김재은의원,297,가산디지털단지,4795,박미마을.금천고등학교,330,공유) 02-38구역(구),1754,서울금산초등학교,84,시흥중학교,523,금천고등학교,385
서울특별시 금천구 시흥대로28길 47-7,금천폭포근린공원,501,카톨릭의원,202,가산디지털단지,4674,박미마을.금천고등학교,210,공유) 02-38구역(구),1624,서울금산초등학교,214,시흥중학교,409,금천고등학교,261
서울특별시 금천구 시흥대로30길 21,금천폭포근린공원,393,카톨릭의원,26,가산디지털단지,4542,박미마을.금천고등학교,45,공유) 02-38구역(구),1456,서울금산초등학교,386,시흥중학교,332,금천고등학교,167
서울특별시 금천구 시흥대로39길 52,금천폭포근린공원,306,연세가정의원,225,가산디지털단지,4054,남서울힐스테이트.국립전통예술고,241,공유) 02-38구역(구),946,서울문백초등학교,167,문일중학교,287,문일고등학교,287
서울특별시 금천구 시흥대로39길 52-12,금천폭포근린공원,298,연세가정의원,201,가산디지털단지,4017,남서울힐스테이트.국립전통예술고,236,공유) 02-38구역(구),926,서울문백초등학교,174,문일중학교,258,문일고등학교,258
서울특별시 금천구 시흥대로39길 52-8,금천폭포근린공원,305,연세가정의원,216,가산디지털단지,4034,남서울힐스테이트.국립전통예술고,242,공유) 02-38구역(구),933,서울문백초등학교,164,문일중학교,269,문일고등학교,269
서울특별시 금천구 시흥대로39길 55,금천폭포근린공원,336,시흥연세치과의원,241,가산디지털단지,4047,남서울힐스테이트.국립전통예술고,272,공유) 02-38구역(구),927,서울문백초등학교,138,문일중학교,276,문일고등학교,276
서울특별시 금천구 시흥대로40마길 28,금천폭포근린공원,442,이성림 산부인과의원,349,구로디지털단지,4230,시흥동은행나무,384,공유) 03-01구역(구),1497,서울백산초등학교,344,시흥중학교,362,국립전통예술고등학교,244
서울특별시 금천구 시흥대로45길 10,금천폭포근린공원,395,미사랑의원,135,가산디지털단지,3795,문일고입구,152,공유) 02-38구역(구),823,서울문백초등학교,334,문일중학교,209,문일고등학교,209
서울특별시 금천구 시흥대로45길 14,금천폭포근린공원,389,열린치과의원,145,가산디지털단지,3805,박미삼거리.국립전통예술중고(중),164,공유) 02-38구역(구),823,서울문백초등학교,321,문일중학교,201,문일고등학교,201
서울특별시 금천구 시흥대로48길 29,금천폭포근린공원,515,동인당한의원,172,구로디지털단지,3731,은행나무입구사거리,128,공유) 03-01구역(구),900,서울시흥초등학교,429,시흥중학교,580,문일고등학교,580
서울특별시 금천구 시흥대로48길 31,금천폭포근린공원,515,동인당한의원,166,구로디지털단지,3732,은행나무입구사거리,116,공유) 03-01구역(구),905,서울시흥초등학교,430,시흥중학교,578,문일고등학교,590
서울특별시 금천구 시흥대로50길 31-4,금천폭포근린공원,563,경희정우한의원,156,가산디지털단지,3674,금빛공원앞,134,공유) 03-01구역(구),835,서울시흥초등학교,385,문일중학교,566,문일고등학교,566
서울특별시 금천구 시흥대로54길 19,금천폭포근린공원,619,녹십자요양병원,73,가산디지털단지,3585,시흥사거리(중),117,공유) 03-01구역(구),760,서울시흥초등학교,371,문일중학교,524,문일고등학교,524
서울특별시 금천구 시흥대로57길 5,금천폭포근린공원,708,병인한의원시흥점,46,가산디지털단지,3466,시흥사거리,57,공유) 03-01구역(구),706,서울시흥초등학교,483,문일중학교,433,문일고등학교,433
