기관명,병원경도,병원위도,주소,대표전화,진료시간(월요일)S,진료시간(월요일)C
서울디엠씨치과의원,126.8987638,37.57615091,"서울특별시 마포구 성암로 179, 한샘상암 15층 2호 (상암동)",02-3151-0666,800,1700
서울디테일구강내과치과의원,127.1079404,37.51321218,"서울특별시 송파구 오금로 101, 2층 (방이동)",02-6951-2875,1000,1830
서울디테일치과의원,127.019602,37.55455545,"서울특별시 성동구 금호산길 71, 2층 (금호동2가)",02-2233-2228,930,2030
서울뜰정신건강의학과의원,127.0825543,37.51139623,"서울특별시 송파구 올림픽로 106, 상록빌딩 5층 일부호 (잠실동)",02-2202-0675,1000,2000
서울라라치과의원,127.0234974,37.50748346,"서울특별시 강남구 강남대로 506, 광명빌딩 402호 (논현동)",02-3443-3342,940,1840
서울메디칼연합의원,127.1097547,37.61655851,"서울특별시 중랑구 신내역로 165, 2층 (신내동)",02-3421-5154,930,1800
서울라라치과의원,127.0234974,37.50748346,"서울특별시 강남구 강남대로 506, 광명빌딩 402호 (논현동)",02-3443-3342,940,1840
서울명병원,127.0379219,37.57738655,서울특별시 동대문구 고산자로 421 (용두동),02-965-2800,900,1800
서울라본병원,127.1050924,37.60031251,서울특별시 중랑구 망우로 476 (망우동),02-2209-6677,900,1800
서울라이프치과의원,127.0263479,37.56916416,"서울특별시 성동구 무학로 33, 151동 202호 (하왕십리동, 왕십리뉴타운1구역상가)",02-2281-7528,1000,1900
서울본재활의학과의원,127.1646847,37.5572346,"서울특별시 강동구 고덕로 353, 고덕그라시움(제1상가) 2층 201, 221~226호 (고덕동)",02-6425-7575,900,2000
서울라인치과의원,126.9817815,37.56424509,"서울특별시 중구 남대문로 73, AVENUEL 10층 (남대문로2가)",02-2118-6200,1100,1900
서울라인치과의원,127.0630936,37.49989843,"서울특별시 강남구 도곡로 519, 301호 (대치동)",02-566-5129,1000,1830
서울라파의원,127.0886996,37.54462179,서울특별시 광진구 광나루로 534 (구의동),02-457-6110,900,1830
서울라파치과의원,127.1208423,37.48079176,서울특별시 송파구 새말로 62 (문정동),02-443-2275,930,1830
서울라헬여성의원,126.9501442,37.54470016,"서울특별시 마포구 마포대로 109, 2, 3층 (공덕동, 롯데캐슬프레지던트)",02-3286-7500,800,1700
서울은치과의원,126.970042,37.56370669,"서울특별시 중구 서소문로9길 28, 1층 124호 (순화동)",02-779-8325,1000,1900
서울락비뇨기과의원,126.9799237,37.57084449,"서울특별시 종로구 종로 19, 르메이에르종로타운 325호 (종로1가)",02-734-7776,930,1830
서울란트치과의원,126.9242856,37.52294518,서울특별시 영등포구 국제금융로2길 37 (여의도동),02-786-7975,930,2000
서울로뎀치과의원,127.1461581,37.55015625,"서울특별시 강동구 구천면로 428 (명일동, 센트로빌)",02-426-2288,930,1830
서울로뎀치과의원,127.0115772,37.49271413,"서울특별시 서초구 서초대로 272, 4층 (서초동, 한국아이비에스빌딩)",02-584-2871,1000,1830
서울롱치과교정과치과의원,127.1342151,37.49795593,"서울특별시 송파구 오금로 396, 2층 205호 (가락동, 에스케이허브파크)",02-6954-2788,1000,1800
서울루다치과의원,126.8262615,37.55861637,"서울특별시 강서구 마곡중앙로 55, 문영 퀸즈파크13 3층 309~317호 (마곡동)",02-2663-2820,930,1830
서울루트플란트치과의원,126.8547379,37.55958367,"서울특별시 강서구 화곡로68길 3, 4층 402,403호 (등촌동)",02-3663-2282,930,1830
서울류내과의원,127.0200199,37.64509874,"서울특별시 강북구 한천로 1120, 영우빌딩 2층 (수유동)",02-6953-9080,900,1800
서울류마내과의원,126.9681664,37.53000469,"서울특별시 용산구 한강대로 109, 301호 (한강로2가, 용성비즈텔)",02-2077-1278,900,1700
서울리뉴치과의원,126.9532273,37.48152123,"서울특별시 관악구 관악로 184, 2,3층 (봉천동)",02-888-0053,1000,1900
서울리더스비뇨의학과의원,126.8758207,37.52477753,"서울특별시 양천구 오목로 345, 목동 슬로우스퀘어 2층 201,202,203호 (목동)",02-2652-7582,900,2000
서울봄정신건강의학과의원,126.8641752,37.54972818,"서울특별시 양천구 목동중앙북로7가길 61, 4층 (목동, 목동 RICH SQUARE)",02-2038-8075,930,1830
서울리더스비뇨의학과의원,127.0585918,37.50863338,"서울특별시 강남구 테헤란로87길 13, 서영빌딩 10층 (삼성동)",02-6959-7084,900,1930
서울리더스치과의원,126.8380973,37.5591191,"서울특별시 강서구 강서로 375, 2층 (마곡동)",02-3662-3666,1000,1900
서울리더스치과의원,126.9728593,37.57637789,"서울특별시 종로구 자하문로2길 4 (적선동,경복빌딩 2층)",02-732-2275,930,1830
서울브레인신경과의원,127.0266294,37.52290662,"서울특별시 강남구 논현로159길 17 (신사동, 301호)",02-541-8275,900,1730
서울이룸치과의원,127.0787831,37.60358739,"서울특별시 중랑구 동일로 819, 2층 (중화동)",02-435-2253,930,2100
서울리더스치과의원,126.9230906,37.58927061,"서울특별시 은평구 백련산로 38 (응암동, 힐스테이트2차)",02-3151-0228,1000,1830
서울리더스치과의원,126.8816716,37.53747765,"서울특별시 양천구 목동서로 37, 307호 (목동, 목동하이베라스)",02-2643-4868,1000,1830
서울리더스치과의원,127.0651692,37.61523935,"서울특별시 노원구 화랑로 337, 2층 (월계동, 인현빌딩)",02-6406-2275,930,1830
서울리더스치과의원,126.916147,37.56083654,서울특별시 마포구 월드컵북로 78 (성산동),02-3143-2875,1000,1800
서울리더스치과의원,127.0429099,37.50396606,"서울특별시 강남구 언주로 508 (역삼동, 서울상록회관 1층일부)",02-568-3410,830,1800
서울리마치과의원,127.0247614,37.4965622,"서울특별시 서초구 서초대로 396, 강남빌딩 8층 (서초동)",02-582-7799,1000,1800
서울리멤버치과의원,126.9531729,37.48077652,"서울특별시 관악구 남부순환로 1830, 5층 (봉천동)",02-884-2080,1000,2100
서울리베뉴치과의원,126.924865,37.54609361,"서울특별시 마포구 독막로20나길 22, 상가2동 B07호 (상수동, 밤섬리베뉴1단지)",02-3144-2312,1000,1900
서울리샤인의원,127.050223,37.50271429,"서울특별시 강남구 선릉로 422, 전우빌딩 6층 (대치동)",02-6925-5435,1100,2100
서울리오치과의원,127.1025318,37.49761457,"서울특별시 송파구 송파대로 345, 1A동 4016~4018호 (가락동, 헬리오시티)",02-6475-2525,1000,2100
서울리즈치과의원,127.0423183,37.66492978,"서울특별시 도봉구 도봉로 677, 5층 (방학동, 우리들메디빌딩)",02-3494-1230,930,1830
서울린소아청소년과의원,127.0701547,37.57225181,"서울특별시 동대문구 답십리로 267, 3~5층 (장안동)",02-2245-4522,900,1800
서울림안과의원,126.9665662,37.52690561,"서울특별시 용산구 서빙고로 17, 센트럴파크몰 2층 2002호 (한강로3가)",02-6263-2400,930,1830
서울마음치과의원,126.9469015,37.50586466,"서울특별시 동작구 만양로 11, 201호 (상도동)",02-6953-2275,930,1800
서울마취통증의학과의원,126.8387504,37.54149459,서울특별시 강서구 화곡로 153 (화곡동),02-2606-7400,900,1800
서울마취통증의학과의원,127.0342377,37.56172108,"서울특별시 성동구 왕십리로 315, 6층 (행당동, 한동타워)",02-2282-2522,900,1800
서울맑은눈안과의원,127.0339557,37.60120261,"서울특별시 성북구 종암로 122, 시원빌딩 2층 203호 (종암동)",02-6954-2111,900,1830
서울맑은치과의원,126.8946087,37.51891054,서울특별시 영등포구 당산로 45 (문래동3가),02-2671-6000,930,1800
서울매스티지치과의원,127.0250242,37.5049715,"서울특별시 강남구 봉은사로 105, 1층, 6층 (논현동, 동양빌딩)",02-3446-8275,1000,2100
서울맥마취통증의학과의원,127.0614351,37.65417942,"서울특별시 노원구 노해로 480, 조광빌딩 6층 (상계동)",02-934-1119,930,1700
서울맥치과의원,126.854473,37.56106837,"서울특별시 강서구 양천로 490, GB가양메디타워 3층 301호 (등촌동)",02-2659-2870,930,2030
서울메가마취통증의학과의원,127.1101699,37.50141003,"서울특별시 송파구 송파대로 381, 형제빌딩 2층 (석촌동)",02-420-0189,900,1830
서울메디안의원,127.1354116,37.53687563,"서울특별시 강동구 성안로 156, 3층 (길동)",02-6285-8275,900,1900
서울메디치치과의원,127.0981418,37.51130961,"서울특별시 송파구 올림픽로 240 (잠실동, 롯데호텔 6층)",02-323-0002,930,1830
서울우리의원,127.0336033,37.63582462,"서울특별시 강북구 한천로 962, 2층 (번동)",02-907-0154,830,1800
서울메디케어의원,126.9541253,37.54782646,"서울특별시 마포구 마포대로 156, 지하1층 (공덕동, 공덕푸르지오시티)",1644-0336,730,1600
서울메디케어치과의원,126.9543697,37.54793836,"서울특별시 마포구 마포대로 156, 217,218호 (공덕동, 공덕푸르지오시티)",02-3273-7528,900,1600
서울메디탑내과의원,126.8537149,37.52507019,"서울특별시 양천구 오목로 147, 3층 (신정동, 제이클래스목동주상복합)",02-2603-7582,800,2000
서울메디탑치과의원,126.8537149,37.52507019,"서울특별시 양천구 오목로 147, 2층 201?202?206호 (신정동, 제이클래스목동주상복합)",02-2690-7528,900,1800
서울메디투어의원,127.0654972,37.56235524,"서울특별시 동대문구 장한로 10, 조광빌딩 (장안동)",02-544-1219,800,1700
서울메디피아의원,126.8818627,37.47874164,"서울특별시 금천구 가산디지털1로 149, 201,202호 (가산동, 이노플렉스2차)",02-856-2119,830,1800
서울메이저치과의원,127.1025318,37.49761457,"서울특별시 송파구 송파대로 345, 1A동 3026~7호 (가락동, 헬리오시티)",02-403-2275,930,1830
서울메이트치과의원,126.8811074,37.47882873,"서울특별시 금천구 가산디지털1로 151, 이노플렉스1차 301호 (가산동)",02-830-2900,1000,1900
서울메이플치과교정과치과의원,127.0774032,37.65157051,"서울특별시 노원구 한글비석로 270, 스카이타워 203호 (중계동)",02-6925-0510,1000,1900
서울메종치과의원,127.0336606,37.61255571,"서울특별시 강북구 월계로7길 53, 제이와이빌딩 3층 (미아동)",02-982-2275,930,1830
서울명인치과의원,127.0179439,37.59322146,"서울특별시 성북구 동소문로 116 (동선동1가,4층)",02-923-2080,930,1830
서울명인치과의원,126.9847253,37.49699665,"서울특별시 서초구 동광로1길 112, 208,209호 (방배동, 방배롯데캐슬상가)",02-532-2850,930,1800
서울모두신경과의원,126.9427597,37.48255359,"서울특별시 관악구 남부순환로 1733, 6층 (봉천동)",070-4148-3663,900,1800
서울삼성안과의원,127.044135,37.52667657,"서울특별시 광진구 천호대로 670, 썬-타워빌딩 지하1층, 1층 (구의동)",02-2201-2020,1000,1800
서울모두치과의원,127.0859462,37.58779882,"서울특별시 중랑구 겸재로 164, 6층 (면목동)",02-6215-8000,930,1830
서울모아치과의원,127.057508,37.66720446,"서울특별시 노원구 동일로 1554, 303호 (상계동, 다래빌딩)",02-935-2804,1000,1800
서울목동마취통증의학과의원,126.8644798,37.54902377,"서울특별시 양천구 목동중앙북로 7, 202-1호,203호,203-1호호 (목동, 신한이모르젠)",02-2062-7585,930,1900
서울미네르반치과의원,126.9116621,37.56482585,서울특별시 마포구 월드컵북로 137,02-322-2285,930,1830
서울미니플란트치과의원,127.0896517,37.55284367,"서울특별시 광진구 천호대로 653, 5층 (중곡동)",02-455-2080,930,2030
서울미담치과의원,127.032333,37.6617614,"서울특별시 도봉구 방학로 183, 2층 (방학동)",02-6223-2875,930,1830
서울미듬직치과의원,127.106911,37.60681486,"서울특별시 중랑구 양원역로10길 17, 제이메디컬 4층 (망우동)",02-6213-2875,930,1830
서울미래마취통증의학과의원,127.0520484,37.56783684,"서울특별시 동대문구 천호대로 273, 4층 (답십리동)",02-2215-8575,900,1900
서울미치과의원,126.9278966,37.49946331,"서울특별시 동작구 보라매로 113, 3층 (대방동)",02-821-2175,1000,1830
서울미래정형외과의원,127.034134,37.59882539,"서울특별시 성북구 종암로21길 3, 용진빌딩 4,5층 401,402,501,502호 (종암동)",02-953-1414,900,1800
서울미래치과의원,127.0149032,37.49493483,"서울특별시 서초구 서초중앙로24길 11, 요셉빌딩 3층 (서초동)",02-6242-2775,1000,1830
서울미래치과의원,127.0383942,37.56144175,서울특별시 성동구 왕십리광장로 17,02-2200-1328,1000,1900
서울미래치과의원,127.0161745,37.59302413,"서울특별시 성북구 아리랑로 3, 2층 (동소문동6가)",02-929-9270,930,1800
서울미래치과의원,126.8428388,37.56351515,"서울특별시 강서구 강서로56나길 110, 204,205호 (등촌동, 부영아파트상가)",02-3661-2265,930,1830
서울빛드림안과의원,126.9718923,37.54333467,서울특별시 용산구 한강대로 283 시티파크타워 6층 (갈월동),02-706-8555,930,1830
서울미래치과의원,127.1447131,37.53540219,"서울특별시 강동구 천호대로 1203, 2층 (길동)",02-475-7528,1000,1830
서울미르치과의원,127.0429721,37.51028109,"서울특별시 강남구 봉은사로 331, 4층 (논현동, SH타워)",02-511-2870,1000,1900
서울미르한방병원,127.0706419,37.62850946,"서울특별시 노원구 동일로197길 11, 공삼빌딩 2,3,4층 (공릉동)",02-949-1075,900,1800
서울미소그린치과의원,127.0193177,37.51503598,"서울특별시 서초구 강남대로 597, 진미선빌딩 2층 (잠원동)",02-548-2080,930,1830
서울미소그린치과의원,127.0642838,37.63987596,"서울특별시 노원구 동일로203가길 29, 242,243,244호 (중계동, 브라운스톤중계)",02-975-7502,1000,1830
서울미소그린치과의원,126.8722666,37.49594045,"서울특별시 구로구 구일로10길 27, SK허브수 B동 210호 (구로동)",02-865-2875,930,1830
서울미소담은치과의원,126.9464108,37.58620517,"서울특별시 서대문구 통일로 413, 3층 (홍제동)",02-395-2875,1000,2100
서울미소드림치과의원,127.0249675,37.55540967,"서울특별시 성동구 난계로 36, 201호 (금호동1가)",02-2299-7528,930,1730
서울미소엔치과의원,126.9718979,37.57628144,"서울특별시 종로구 사직로 119, 2층 (내자동, 목원빌딩)",02-723-7528,1030,1830
서울미소진치과의원,127.0587784,37.50831784,"서울특별시 강남구 삼성로92길 29, 8층 (삼성동)",02-515-2875,1000,1900
서울성모의원,127.0197469,37.56991535,"서울특별시 중구 마장로9길 34, 2층 (황학동)",02-2294-7585,830,1700
서울미소치과의원,126.9698719,37.52000492,서울특별시 용산구 이촌로64길 24 (이촌동),02-794-5575,1000,1800
서울미소치과의원,127.0811091,37.57435321,서울특별시 중랑구 면목로27길 80 (면목동),02-434-2875,930,1830
서울미소치과의원,127.1398094,37.53808758,"서울특별시 강동구 양재대로 1479, 6층 (길동)",02-482-2804,1000,1900
서울미소치과의원,127.0218773,37.51673339,"서울특별시 강남구 도산대로 120, 15층 (논현동, 청호빌딩)",02-595-2275,1000,1900
